Author(s) ID,Link
"22979946100;56801083300;7004600650;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057439615&doi=10.1016%2fj.tws.2018.11.018&partnerID=40&md5=48bb0cf49cc4b788e2a75635215e342a"
"56644618100;6508017408;57192553294;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056996384&doi=10.1016%2fj.tws.2018.11.001&partnerID=40&md5=c2a8b54ba9d070ea606e9acff9821e04"
"12039758600;55905574200;57208127367;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063861157&doi=10.1201%2f9781315166605-96&partnerID=40&md5=69f1da5adcca6a50031735f9279c0413"
"56052626000;57077244700;56611066300;56735646800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055103431&doi=10.1080%2f19392699.2018.1512494&partnerID=40&md5=b20a4dfe08b21bdffbb001b9de02ae38"
"56990507000;57188691038;55840748700;57202366229;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016946859&doi=10.1016%2fj.jcsr.2017.03.019&partnerID=40&md5=3ca6d19b5f72ae7f9e40cc64587150f2"
"55486832800;12142723900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016236458&doi=10.1016%2fj.proeng.2017.02.130&partnerID=40&md5=64da79ef95835c513fab8fa4230e4061"
"8940391700;57200122666;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039771757&partnerID=40&md5=6b4840b4de674ade018b2a0dddd15700"
"56052626000;7403101042;56818222300;57191872333;7405435643;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994477684&doi=10.7511%2fjslx201605018&partnerID=40&md5=6d9093444340e101fb39a7c7041c227d"
"35754533700;57192635857;56301552400;57190580077;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981297837&doi=10.14006%2fj.jzjgxb.2016.08.018&partnerID=40&md5=03461b9bf108a6554ec9934bd5700594"
"55905574200;12039758600;57193559653;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014909977&partnerID=40&md5=36d90f40899a0fb75cca4c384583c0bf"
